country1_code;country2_code;incident_year;country1_snt_incidents;contry2_rvd_incidents;country1_to_country2_incidents;incidents_0;positive_goldstein_mentions_0;negative_goldstein_mentions_0;golds_mean_0;golds_std_0;incidents_1;positive_goldstein_mentions_1;negative_goldstein_mentions_1;golds_mean_1;golds_std_1;incidents_2;positive_goldstein_mentions_2;negative_goldstein_mentions_2;golds_mean_2;golds_std_2;incidents_3;positive_goldstein_mentions_3;negative_goldstein_mentions_3;golds_mean_3;golds_std_3;incidents_4;positive_goldstein_mentions_4;negative_goldstein_mentions_4;golds_mean_4;golds_std_4;incidents_5;positive_goldstein_mentions_5;negative_goldstein_mentions_5;golds_mean_5;golds_std_5
CHN;AUS;2020;425;256;42;13;0,5745889644486528;0,4254110355513472;0,20794094860979595;4,4712739593177115;5;0,6532760284185598;0,34672397158144025;0,766836242434874;4,32305368426382;5;0,7267007112894401;0,2732992887105599;1,3419387196790078;3,953109050336671;7;0,7676895164471089;0,23231048355289105;1,7169992900528515;3,9952332828287878;4;0,7637210656573009;0,2362789343426991;1,7030135390613255;4,062685186849905;0;0,824977293369664;0,17502270663033606;2,5244777475022704;3,9332822998165016
CHN;BEL;2020;425;55;11;4;0,7726708074534161;0,22732919254658385;1,4206211180124222;4,681951295901505;3;0,8038585209003215;0,19614147909967847;1,422508038585209;3,646329745402577;3;0,8139745916515426;0,18602540834845735;2,0211433756805803;3,751797797652565;0;0,8992805755395683;0,10071942446043165;2,564542651593011;3,027405946369095;1;0,8279906176700548;0,17200938232994528;1,9531665364310924;4,117299330089358;0;0,906519065190652;0,09348093480934809;2,96150061500615;3,3395363506342455
CHN;CAN;2020;425;115;20;5;0,6032458000326211;0,3967541999673789;0,34486217582776046;4,362052702259074;2;0,467673979369461;0,532326020630539;-0,6503317351929875;4,525746323788304;3;0,621975718403354;0,378024281596646;0,5887064372434274;4,620444771991562;1;0,8272408612919379;0,1727591387080621;2,154832248372559;3,9134279916338683;4;0,778488111260655;0,221511888739345;1,9010094214610158;3,9660347279769073;0;0,7872954764196343;0,21270452358036573;1,8062560154361378;3,981410767520974
CHN;FIN;2020;425;39;9;7;0,8650519031141869;0,13494809688581316;1,8612456747404844;3,6283418918674957;1;0,9214659685863874;0,07853403141361257;2,7664921465968586;3,2086969103522023;1;0,9482758620689655;0,05172413793103448;3,0808777429467082;3,177405219949397;0;0,9584245076586433;0,04157549234135667;3,1647702407002187;2,7175750231210962;0;0,9342857142857143;0,06571428571428571;3,1408571434020995;3,3294211178823945;0;0,8702064896755162;0,12979351032448377;2,4017699115044246;3,007257170158925
CHN;FRA;2020;425;228;46;10;0,849336455893833;0,15066354410616706;2,633801717408275;3,766437447064696;9;0,8631340700306217;0,13686592996937824;2,8653175342830517;3,788040012094473;3;0,8722418627331464;0,1277581372668536;3,259904912836767;3,8885062227516;8;0,8443239245655122;0,15567607543448786;3,073967706150622;4,273713824158074;2;0,8088043761396196;0,1911956238603803;2,4694191196283715;4,471392958564518;5;0,8797063092290617;0,12029369077093828;3,1590625800392726;3,6218188761894967
CHN;GBR;2020;425;208;29;9;0,7049545874802849;0,295045412519715;1,086936422472399;4,151469050930415;6;0,7367158904455383;0,2632841095544617;1,6164016155496654;4,101961149499154;6;0,8418909207059011;0,15810907929409887;2,7067076579094467;4,019556287984367;3;0,8318275479473768;0,16817245205262324;2,385695038833412;3,965051877195305;0;0,8007688229056203;0,19923117709437965;2,0286320254815027;4,087001312762056;2;0,8682950449238716;0,13170495507612848;2,7925162748067525;3,5373221558578103
CHN;IDN;2020;425;76;34;4;0,7875807811182917;0,21241921888170834;1,668389997190222;4,042461960289651;4;0,8028107158541942;0,1971892841458059;2,003293807641634;4,21366668769131;7;0,823572744014733;0,17642725598526704;2,1193001841620625;4,222279270235013;2;0,7830006439150032;0,2169993560849968;1,609175788795879;4,35904476301652;3;0,643840856924254;0,356159143075746;0,5894797247515987;4,868897930831871;7;0,8273102736189984;0,17268972638100155;2,27805885389778;3,848839576058705
CHN;IND;2020;425;261;60;10;0,6000351000351001;0,3999648999649;-0,24559494559494566;5,053244658464171;9;0,7502771618625277;0,24972283813747229;1,1276884700665188;3,7595600211482867;7;0,7661900756938604;0,23380992430613962;1,3132884777123632;4,032564741269573;3;0,6627559946485541;0,33724400535144594;0,5896984666049192;4,4841201385959835;11;0,7262688468889361;0,27373115311106394;0,9190698662997053;4,329363302698936;6;0,7873934383880135;0,21260656161198657;1,6969258589511753;3,843688725263739
CHN;IRL;2020;425;49;6;4;0,7924743443557583;0,20752565564424175;1,4360319270239454;4,148613455656464;1;0,9047029702970297;0,0952970297029703;2,5356435643564357;3,202739673702514;1;0,8498920086393088;0,15010799136069114;2,0286177105831533;3,4444671304598167;0;0,8824228028503563;0,11757719714964371;2,486817102137767;3,3162565948148353;0;0,7767489711934157;0,22325102880658437;1,7052469134330748;4,173044900979399;0;0,7744433688286544;0,22555663117134558;1,5254598257502419;3,8743628782141712
IRN;DEU;2020;171;218;7;3;0,7465781833264206;0,25342181667357944;2,1986312733305686;4,464214384618892;2;0,7915267372771894;0,20847326272281064;2,3750452079566;4,320847834100137;0;0,8327974276527331;0,16720257234726688;2,992583065380493;4,411675617292203;1;0,8602504943968359;0,13974950560316415;3,0213579433091624;4,162720891744814;0;0,8217864923747277;0,17821350762527233;2,107276688398619;4,689074051384405;1;0,9153669138327793;0,08463308616722066;3,259153669138328;3,2868744726857555
IND;BGD;2020;17;34;2;2;0,7306818181818182;0,26931818181818185;1,0629166666666667;4,504855946544369;0;0,6714959568733153;0,32850404312668463;0,6213274932614555;4,774519632971704;0;0,7064777327935222;0,2935222672064777;0,8313765182186235;4,577451261184266;0;0,7512487512487512;0,24875124875124874;1,3226107226107224;4,543625612907381;0;0,6897167644807349;0,3102832355192651;0,5732584842615939;5,018921520654974;0;0,7446638207043756;0,25533617929562435;1,3293489861259338;4,558056409420988
CHN;JPN;2020;425;510;135;15;0,7787072243346007;0,22129277566539923;1,622002534854246;4,2367119292282815;22;0,8184274333217874;0,18157256667821267;2,020145479736751;3,9887976290385803;17;0,8024127216231036;0,19758727837689635;1,9625479802595502;3,9489765642096586;10;0,764076170869789;0,235923829130211;1,473736489963973;4,201927894479873;12;0,7021537921656358;0,29784620783436416;1,207496600430404;4,183989880806527;14;0,73336;0,26664;1,3054279999999998;4,201368412412318
IND;JPN;2020;17;510;7;2;0,8148788927335641;0,185121107266436;1,855190311418685;4,4491843327465475;0;0,8109243697478992;0,18907563025210083;1,8537815126050419;4,488237005155602;4;0,8727634194831014;0,1272365805168986;2,506163021868787;3,912980105930513;0;0,8540090771558245;0,1459909228441755;2,3173978819969747;3,9423723101332073;1;0,8220532319391635;0,1779467680608365;2,250266159895255;4,073929672248531;0;0,8473520249221184;0,1526479750778816;2,278504672897196;4,07107174811831
CHN;MYS;2020;425;73;26;7;0,788604898828541;0,211395101171459;1,8645101171459;3,8445810998725487;4;0,810762331838565;0,18923766816143497;2,1145515695067263;3,7294015919296855;5;0,786008883248731;0,21399111675126903;1,8935279187817258;3,6157021476877964;2;0,7915742793791575;0,20842572062084258;1,905337345581248;4,022867209422386;1;0,8305044226631604;0,1694955773368396;2,1423858473560555;3,445340584226083;4;0,8072884496602841;0,19271155033971588;1,7708832612664998;3,7353111482531562
IND;MDV;2020;17;6;2;2;0,8095238095238095;0,19047619047619047;1,3248979591836734;4,009657451796118;0;0,7566137566137566;0,24338624338624337;0,7292768959435626;4,7997233171887075;0;0,6647482014388489;0,33525179856115106;0,4284892086330935;4,6098355771594175;0;0,4810126582278481;0,5189873417721519;-0,9962025316455695;5,234904591830038;0;0,5450121654501217;0,45498783454987834;-1,4795620438536299;5,834712034710618;0;0,5870646766169154;0,4129353233830846;-0,3629353233830846;4,926610082629302
CHN;NOR;2020;425;45;14;6;0,8;0,2;1,8014285714285716;4,076350158198496;3;0,7706855791962175;0,2293144208037825;1,9697399527186756;4,107840819353986;3;0,8832807570977917;0,1167192429022082;3,164826498422713;3,7145475863365967;1;0,868421052631579;0,13157894736842105;2,6493177387914226;3,4990063365885042;0;0,7969465648854962;0,20305343511450383;2,0711450380951395;3,964573009408173;0;0,726027397260274;0,273972602739726;1,0071537290715373;4,837932999114068
IND;PAK;2020;17;59;4;2;0,5122251539138083;0,48777484608619176;-1,0571152154793315;4,837681991595659;0;0,5416307161345988;0,4583692838654012;-0,7710166810468796;5,0761506714023374;2;0,5650894827163521;0,43491051728364793;-0,5673571953910272;5,09284979666364;0;0,5114407601318596;0,48855923986814037;-0,94586969168121;4,968613814264316;0;0,5305477131564088;0,4694522868435912;-0,5920101638458867;4,860310452870918;0;0,5896295159929431;0,41037048400705683;-0,15314106005982972;4,771423943846644
CHN;NZL;2020;425;58;11;4;0,7769369369369369;0,22306306306306306;1,8055855855855856;3,8832847349589494;1;0,8291139240506329;0,17088607594936708;2,1450773558368494;3,808864350194061;1;0,8051742344244984;0,19482576557550157;2,1377507919746566;3,821810554246792;1;0,9064935064935065;0,09350649350649351;3,0328138528138524;3,197413234099035;1;0,8153583617747441;0,18464163822525598;2,1840955636932584;3,7289412740739674;0;0,8138728323699422;0,1861271676300578;2,3443545279383433;3,7185358127995682
CHN;PHL;2020;425;75;32;7;0,7182653647329121;0,28173463526708786;1,052986789201608;4,2403407122473835;3;0,6872157166360205;0,3127842833639795;1,130068711893932;4,422450572391813;7;0,7741303739625105;0,2258696260374895;1,9394292641984519;3,9946673549384224;6;0,7748462064251538;0,22515379357484622;1,8623855092276145;3,9512138590645063;1;0,7008381156847364;0,29916188431526364;1,2984889145590637;4,382517810055062;3;0,5814566849259485;0,4185433150740515;0,2661696084398458;4,35320926155228
CHN;POL;2020;425;68;15;8;0,830028328611898;0,16997167138810199;2,3254957507082157;4,287742110127013;2;0,7076631977294229;0,2923368022705771;0,9690633869441816;3,8315523175980624;2;0,8793363499245852;0,12066365007541478;2,116892911010558;3,932360004209931;1;0,9028571428571428;0,09714285714285714;2,559714285714285;3,306462058899024;1;0,8993344425956739;0,10066555740432612;2,5043261232868006;3,3954772583545205;0;0,8590998043052838;0,14090019569471623;2,399412915851272;3,694087364386986
CHN;SGP;2020;425;95;29;5;0,8310044819404165;0,16899551805958343;1,8541260216187714;3,4503643219322773;2;0,8700223000955718;0,12997769990442817;2,4583943931188275;3,532312334175446;5;0,8988669744020142;0,10113302559798573;2,5378094838438945;3,124375446813379;1;0,8058225762153255;0,19417742378467454;2,0953309530348805;3,724479788017243;0;0,7947247706422018;0,20527522935779816;1,7471559634148526;3,7555574947949966;5;0,8729735276010671;0,1270264723989329;2,202483069977427;3,3637112916801555
CHN;SWE;2020;425;42;8;5;0,6075533661740559;0,3924466338259442;0,3405582922824302;4,060528937812436;1;0,6755952380952381;0,3244047619047619;0,8031249999999999;3,7664329305178508;1;0,6022304832713755;0,39776951672862454;0,2915737298636927;3,715039046821582;0;0,8244803695150116;0,17551963048498845;2,1810623556581983;3,950468359205241;1;0,6937321937321937;0,30626780626780625;1,0484330489424898;4,522582350026921;0;0,8832116788321168;0,11678832116788321;2,845742092457421;3,734653935918955
CHN;THA;2020;425;62;24;4;0,8489112227805695;0,15108877721943048;2,1450586264656617;3,848463315101914;4;0,8685918234912394;0,13140817650876055;2,491109669046074;3,6532348303668183;5;0,8406612733028491;0,1593387266971509;2,3665142455153005;4,021377633487382;2;0,8543972044263249;0,145602795573675;2,3154338963308096;3,99687130128522;1;0,8147671174071689;0,18523288259283108;1,951277098276503;4,172704873521463;3;0,8432;0,1568;2,231959999990463;3,9401373781112206
CHN;TUR;2020;425;87;13;5;0,8257575757575758;0,17424242424242425;2,0106691919191917;3,9208592720180686;3;0,7276767676767677;0,2723232323232323;1,5862222222222222;4,009662076886194;3;0,8597333333333333;0,14026666666666668;2,6536;3,8292253838080623;0;0,815199562602515;0,18480043739748497;2,241662110442865;4,130796561628477;1;0,7853444842692154;0,21465551573078454;1,8116288330440071;4,327525767322083;0;0,7220192627034208;0,2779807372965792;1,3203918963799401;4,272459670555146
CHN;USA;2020;425;418;88;13;0,76788;0,23212;1,5091880000000002;3,776391396645215;13;0,7178;0,2822;1,320424;4,4334608220017016;18;0,7064;0,2936;1,217644;4,497239629957915;9;0,741;0,259;1,33336;4,117286182717932;5;0,68236;0,31764;0,9626280000882149;4,342908764259813;5;0,75732;0,24268;1,543672000006676;4,15777882485873
CHN;ZAF;2020;425;55;11;3;0,8235294117647058;0,17647058823529413;1,6574036511156185;3,6243277271768086;1;0,8023255813953488;0,19767441860465115;1,8619186046511629;4,024854155136429;3;0,8616262482168331;0,1383737517831669;1,9763195435092722;3,5169057581732233;2;0,8853118712273642;0,11468812877263582;2,353521126760563;3,3310551249610856;0;0,871517027863777;0,12848297213622292;2,148916408927079;4,2232465616022745;1;0,8341880341880342;0,1658119658119658;1,9794871795686901;3,8443195626962283
CHN;ITA;2020;425;151;22;8;0,806864064602961;0,19313593539703902;2,0771366083445493;4,074249116781052;6;0,8707587908698334;0,12924120913016657;2,7803824799506476;3,763806675786811;3;0,8202380952380952;0,17976190476190476;1,9692857142857143;3,5250392722278003;2;0,8315301391035549;0,16846986089644514;2,1357032457496135;3,5324429801587636;1;0,8305489260143198;0,16945107398568018;2,1375894990153226;3,5867839370882897;0;0,8401226456416995;0,15987735435830047;2,0738063950941745;3,7978711803582788
CHN;MNG;2020;425;40;30;7;0,7128623188405797;0,2871376811594203;0,9144927536231883;4,654004053308115;6;0,8742393509127789;0,1257606490872211;1,9894523326572007;3,835257369661287;5;0,8819875776397516;0,11801242236024845;2,3247670807453416;3,7230835173852386;1;0,8112927191679049;0,1887072808320951;1,85408618127786;4,038965350682535;0;0,8056801195814649;0,19431988041853512;1,6607249626842493;3,971110274751134;1;0,8464328899637243;0,15356711003627568;1,8830108827085852;3,794492015124565
CHN;USA;2020;425;418;88;13;0,76788;0,23212;1,5091880000000002;3,776391396645215;13;0,7178;0,2822;1,320424;4,4334608220017016;18;0,7064;0,2936;1,217644;4,497239629957915;9;0,741;0,259;1,33336;4,117286182717932;5;0,68236;0,31764;0,9626280000882149;4,342908764259813;5;0,75732;0,24268;1,543672000006676;4,15777882485873
RUS;MLI;2020;557;225;55;11;0,8305084745762712;0,1694915254237288;2,3491525423728814;2,8640597523212423;8;0,90625;0,09375;3,2281250000000004;4,097425592292677;10;0,4090909090909091;0,5909090909090909;-3,3363636363636364;6,776533402756728;14;0,8;0,2;3,0133333333333336;6,053744479429423;3;0,8620689655172413;0,13793103448275862;2,2655172413793103;3,554043434239565;0;0,6589595375722543;0,34104046242774566;0,25838150289017336;5,744703691388652
RUS;MLI;2020;557;225;55;11;0,8305084745762712;0,1694915254237288;2,3491525423728814;2,8640597523212423;8;0,90625;0,09375;3,2281250000000004;4,097425592292677;10;0,4090909090909091;0,5909090909090909;-3,3363636363636364;6,776533402756728;14;0,8;0,2;3,0133333333333336;6,053744479429423;3;0,8620689655172413;0,13793103448275862;2,2655172413793103;3,554043434239565;0;0,6589595375722543;0,34104046242774566;0,25838150289017336;5,744703691388652
CHN;AUS;2020;425;256;42;13;0,5745889644486528;0,4254110355513472;0,20794094860979595;4,4712739593177115;5;0,6532760284185598;0,34672397158144025;0,766836242434874;4,32305368426382;5;0,7267007112894401;0,2732992887105599;1,3419387196790078;3,953109050336671;7;0,7676895164471089;0,23231048355289105;1,7169992900528515;3,9952332828287878;4;0,7637210656573009;0,2362789343426991;1,7030135390613255;4,062685186849905;0;0,824977293369664;0,17502270663033606;2,5244777475022704;3,9332822998165016
CHN;BEL;2020;425;55;11;4;0,7726708074534161;0,22732919254658385;1,4206211180124222;4,681951295901505;3;0,8038585209003215;0,19614147909967847;1,422508038585209;3,646329745402577;3;0,8139745916515426;0,18602540834845735;2,0211433756805803;3,751797797652565;0;0,8992805755395683;0,10071942446043165;2,564542651593011;3,027405946369095;1;0,8279906176700548;0,17200938232994528;1,9531665364310924;4,117299330089358;0;0,906519065190652;0,09348093480934809;2,96150061500615;3,3395363506342455
CHN;CAN;2020;425;115;20;5;0,6032458000326211;0,3967541999673789;0,34486217582776046;4,362052702259074;2;0,467673979369461;0,532326020630539;-0,6503317351929875;4,525746323788304;3;0,621975718403354;0,378024281596646;0,5887064372434274;4,620444771991562;1;0,8272408612919379;0,1727591387080621;2,154832248372559;3,9134279916338683;4;0,778488111260655;0,221511888739345;1,9010094214610158;3,9660347279769073;0;0,7872954764196343;0,21270452358036573;1,8062560154361378;3,981410767520974
CHN;FIN;2020;425;39;9;7;0,8650519031141869;0,13494809688581316;1,8612456747404844;3,6283418918674957;1;0,9214659685863874;0,07853403141361257;2,7664921465968586;3,2086969103522023;1;0,9482758620689655;0,05172413793103448;3,0808777429467082;3,177405219949397;0;0,9584245076586433;0,04157549234135667;3,1647702407002187;2,7175750231210962;0;0,9342857142857143;0,06571428571428571;3,1408571434020995;3,3294211178823945;0;0,8702064896755162;0,12979351032448377;2,4017699115044246;3,007257170158925
CHN;FRA;2020;425;228;46;10;0,849336455893833;0,15066354410616706;2,633801717408275;3,766437447064696;9;0,8631340700306217;0,13686592996937824;2,8653175342830517;3,788040012094473;3;0,8722418627331464;0,1277581372668536;3,259904912836767;3,8885062227516;8;0,8443239245655122;0,15567607543448786;3,073967706150622;4,273713824158074;2;0,8088043761396196;0,1911956238603803;2,4694191196283715;4,471392958564518;5;0,8797063092290617;0,12029369077093828;3,1590625800392726;3,6218188761894967
CHN;GBR;2020;425;208;29;9;0,7049545874802849;0,295045412519715;1,086936422472399;4,151469050930415;6;0,7367158904455383;0,2632841095544617;1,6164016155496654;4,101961149499154;6;0,8418909207059011;0,15810907929409887;2,7067076579094467;4,019556287984367;3;0,8318275479473768;0,16817245205262324;2,385695038833412;3,965051877195305;0;0,8007688229056203;0,19923117709437965;2,0286320254815027;4,087001312762056;2;0,8682950449238716;0,13170495507612848;2,7925162748067525;3,5373221558578103
CHN;IDN;2020;425;76;34;4;0,7875807811182917;0,21241921888170834;1,668389997190222;4,042461960289651;4;0,8028107158541942;0,1971892841458059;2,003293807641634;4,21366668769131;7;0,823572744014733;0,17642725598526704;2,1193001841620625;4,222279270235013;2;0,7830006439150032;0,2169993560849968;1,609175788795879;4,35904476301652;3;0,643840856924254;0,356159143075746;0,5894797247515987;4,868897930831871;7;0,8273102736189984;0,17268972638100155;2,27805885389778;3,848839576058705
CHN;IND;2020;425;261;60;10;0,6000351000351001;0,3999648999649;-0,24559494559494566;5,053244658464171;9;0,7502771618625277;0,24972283813747229;1,1276884700665188;3,7595600211482867;7;0,7661900756938604;0,23380992430613962;1,3132884777123632;4,032564741269573;3;0,6627559946485541;0,33724400535144594;0,5896984666049192;4,4841201385959835;11;0,7262688468889361;0,27373115311106394;0,9190698662997053;4,329363302698936;6;0,7873934383880135;0,21260656161198657;1,6969258589511753;3,843688725263739
CHN;IRL;2020;425;49;6;4;0,7924743443557583;0,20752565564424175;1,4360319270239454;4,148613455656464;1;0,9047029702970297;0,0952970297029703;2,5356435643564357;3,202739673702514;1;0,8498920086393088;0,15010799136069114;2,0286177105831533;3,4444671304598167;0;0,8824228028503563;0,11757719714964371;2,486817102137767;3,3162565948148353;0;0,7767489711934157;0,22325102880658437;1,7052469134330748;4,173044900979399;0;0,7744433688286544;0,22555663117134558;1,5254598257502419;3,8743628782141712
CHN;JPN;2020;425;510;135;15;0,7787072243346007;0,22129277566539923;1,622002534854246;4,2367119292282815;22;0,8184274333217874;0,18157256667821267;2,020145479736751;3,9887976290385803;17;0,8024127216231036;0,19758727837689635;1,9625479802595502;3,9489765642096586;10;0,764076170869789;0,235923829130211;1,473736489963973;4,201927894479873;12;0,7021537921656358;0,29784620783436416;1,207496600430404;4,183989880806527;14;0,73336;0,26664;1,3054279999999998;4,201368412412318
CHN;MYS;2020;425;73;26;7;0,788604898828541;0,211395101171459;1,8645101171459;3,8445810998725487;4;0,810762331838565;0,18923766816143497;2,1145515695067263;3,7294015919296855;5;0,786008883248731;0,21399111675126903;1,8935279187817258;3,6157021476877964;2;0,7915742793791575;0,20842572062084258;1,905337345581248;4,022867209422386;1;0,8305044226631604;0,1694955773368396;2,1423858473560555;3,445340584226083;4;0,8072884496602841;0,19271155033971588;1,7708832612664998;3,7353111482531562
